MeasurementID,DateID,TimeID,ReadingID,CO_Concentration,NMHC_Concentration,Benzene_Concentration,NOx_Concentration,NO2_Concentration,Temperature,Relative_Humidity,Absolute_Humidity,Day,Month,Year,Hour,Minute,Second,PT08_S1,PT08_S2,PT08_S3,PT08_S4,PT08_S5
7303,7303,7303,7303,1.7,-200.0,6.3,242.0,127.0,14.0,61.4,0.9773,9.0,1.0,2005.0,0.0,0.0,0.0,1120.0,826.0,750.0,1222.0,974.0
7304,7304,7304,7304,1.6,-200.0,5.5,241.0,127.0,13.5,63.4,0.9755,9.0,1.0,2005.0,1.0,0.0,0.0,1093.0,789.0,771.0,1206.0,949.0
7305,7305,7305,7305,1.3,-200.0,5.6,218.0,118.0,13.2,64.2,0.9706,9.0,1.0,2005.0,2.0,0.0,0.0,1112.0,791.0,764.0,1216.0,934.0
7306,7306,7306,7306,0.8,-200.0,3.4,-200.0,-200.0,13.6,62.2,0.9643,9.0,1.0,2005.0,3.0,0.0,0.0,986.0,674.0,883.0,1137.0,730.0
7307,7307,7307,7307,-200.0,-200.0,2.3,70.0,55.0,13.7,61.1,0.9537,9.0,1.0,2005.0,4.0,0.0,0.0,934.0,609.0,976.0,1094.0,581.0
7308,7308,7308,7308,0.6,-200.0,1.8,54.0,44.0,13.5,63.8,0.9801,9.0,1.0,2005.0,5.0,0.0,0.0,919.0,571.0,1017.0,1082.0,521.0
7309,7309,7309,7309,0.6,-200.0,1.6,60.0,46.0,12.5,67.3,0.9743,9.0,1.0,2005.0,6.0,0.0,0.0,929.0,556.0,1035.0,1094.0,575.0
7310,7310,7310,7310,0.5,-200.0,1.6,55.0,46.0,13.2,64.2,0.9664,9.0,1.0,2005.0,7.0,0.0,0.0,919.0,552.0,1063.0,1080.0,522.0
7311,7311,7311,7311,0.6,-200.0,2.0,93.0,61.0,13.1,63.4,0.9535,9.0,1.0,2005.0,8.0,0.0,0.0,944.0,586.0,977.0,1090.0,586.0
7312,7312,7312,7312,0.7,-200.0,1.9,81.0,60.0,13.8,60.5,0.9526,9.0,1.0,2005.0,9.0,0.0,0.0,943.0,580.0,980.0,1074.0,566.0
7313,7313,7313,7313,0.9,-200.0,3.5,109.0,71.0,13.7,60.4,0.939,9.0,1.0,2005.0,10.0,0.0,0.0,1036.0,683.0,846.0,1144.0,693.0
7314,7314,7314,7314,1.5,-200.0,5.7,251.0,111.0,14.0,59.7,0.9495,9.0,1.0,2005.0,11.0,0.0,0.0,1168.0,797.0,698.0,1235.0,1022.0
7315,7315,7315,7315,1.9,-200.0,8.1,284.0,127.0,15.0,56.2,0.9539,9.0,1.0,2005.0,12.0,0.0,0.0,1232.0,903.0,626.0,1313.0,1152.0
7316,7316,7316,7316,1.9,-200.0,8.1,262.0,128.0,16.9,50.9,0.9714,9.0,1.0,2005.0,13.0,0.0,0.0,1236.0,901.0,628.0,1311.0,1108.0
7317,7317,7317,7317,2.2,-200.0,12.6,256.0,142.0,16.6,52.4,0.981,9.0,1.0,2005.0,14.0,0.0,0.0,1278.0,1070.0,557.0,1479.0,1110.0
7318,7318,7318,7318,3.8,-200.0,18.1,310.0,145.0,16.4,53.2,0.9826,9.0,1.0,2005.0,15.0,0.0,0.0,1369.0,1242.0,476.0,1669.0,1306.0
7319,7319,7319,7319,2.0,-200.0,8.7,269.0,145.0,16.1,52.8,0.9579,9.0,1.0,2005.0,16.0,0.0,0.0,1182.0,929.0,648.0,1324.0,1029.0
7320,7320,7320,7320,2.2,-200.0,8.8,348.0,156.0,15.7,54.4,0.9616,9.0,1.0,2005.0,17.0,0.0,0.0,1210.0,933.0,648.0,1327.0,1094.0
7321,7321,7321,7321,3.3,-200.0,14.1,396.0,154.0,15.4,55.3,0.9616,9.0,1.0,2005.0,18.0,0.0,0.0,1316.0,1121.0,548.0,1488.0,1282.0
7322,7322,7322,7322,2.7,-200.0,9.3,432.0,165.0,15.2,54.7,0.9362,9.0,1.0,2005.0,19.0,0.0,0.0,1221.0,952.0,641.0,1334.0,1147.0
7323,7323,7323,7323,2.6,-200.0,11.6,419.0,153.0,14.7,56.6,0.9392,9.0,1.0,2005.0,20.0,0.0,0.0,1260.0,1034.0,588.0,1402.0,1208.0
7324,7324,7324,7324,2.5,-200.0,9.6,412.0,151.0,14.4,58.2,0.9495,9.0,1.0,2005.0,21.0,0.0,0.0,1231.0,962.0,625.0,1348.0,1192.0
7325,7325,7325,7325,1.5,-200.0,5.8,223.0,131.0,14.3,59.2,0.9608,9.0,1.0,2005.0,22.0,0.0,0.0,1115.0,804.0,734.0,1220.0,1136.0
7326,7326,7326,7326,1.9,-200.0,7.5,242.0,128.0,14.0,60.4,0.9622,9.0,1.0,2005.0,23.0,0.0,0.0,1180.0,877.0,680.0,1297.0,1131.0
7327,7327,7327,7327,2.0,-200.0,7.4,288.0,137.0,13.7,63.6,0.9912,10.0,1.0,2005.0,0.0,0.0,0.0,1174.0,873.0,672.0,1300.0,1071.0
7328,7328,7328,7328,1.7,-200.0,7.4,209.0,119.0,13.1,68.7,1.0329,10.0,1.0,2005.0,1.0,0.0,0.0,1178.0,876.0,666.0,1319.0,1059.0
7329,7329,7329,7329,1.2,-200.0,3.9,141.0,96.0,13.2,69.9,1.0526,10.0,1.0,2005.0,2.0,0.0,0.0,1052.0,704.0,807.0,1210.0,909.0
7330,7330,7330,7330,0.9,-200.0,2.1,-200.0,-200.0,12.8,71.2,1.0454,10.0,1.0,2005.0,3.0,0.0,0.0,998.0,591.0,937.0,1147.0,820.0
7331,7331,7331,7331,0.6,-200.0,1.3,66.0,60.0,12.9,70.4,1.0444,10.0,1.0,2005.0,4.0,0.0,0.0,960.0,532.0,1059.0,1122.0,724.0
7332,7332,7332,7332,-200.0,-200.0,1.8,64.0,54.0,12.4,72.5,1.0411,10.0,1.0,2005.0,5.0,0.0,0.0,958.0,571.0,998.0,1138.0,707.0
7333,7333,7333,7333,-200.0,-200.0,3.0,105.0,66.0,13.0,70.3,1.0502,10.0,1.0,2005.0,6.0,0.0,0.0,989.0,650.0,900.0,1171.0,768.0
7334,7334,7334,7334,0.4,-200.0,6.7,303.0,104.0,12.3,73.3,1.0448,10.0,1.0,2005.0,7.0,0.0,0.0,1162.0,843.0,685.0,1336.0,1027.0
7335,7335,7335,7335,2.6,-200.0,21.0,620.0,137.0,12.8,71.8,1.0551,10.0,1.0,2005.0,8.0,0.0,0.0,1523.0,1324.0,451.0,1776.0,1502.0
7336,7336,7336,7336,3.5,-200.0,21.4,590.0,146.0,13.1,70.2,1.0567,10.0,1.0,2005.0,9.0,0.0,0.0,1511.0,1334.0,433.0,1804.0,1606.0
7337,7337,7337,7337,2.1,-200.0,16.1,592.0,136.0,12.8,71.8,1.0551,10.0,1.0,2005.0,10.0,0.0,0.0,1420.0,1183.0,488.0,1626.0,1520.0
7338,7338,7338,7338,2.1,-200.0,16.4,698.0,144.0,13.1,70.3,1.0566,10.0,1.0,2005.0,11.0,0.0,0.0,1413.0,1193.0,484.0,1598.0,1566.0
7339,7339,7339,7339,1.7,-200.0,14.8,482.0,133.0,13.7,67.0,1.0446,10.0,1.0,2005.0,12.0,0.0,0.0,1335.0,1141.0,512.0,1536.0,1501.0
7340,7340,7340,7340,2.6,-200.0,20.1,575.0,148.0,14.0,65.4,1.0427,10.0,1.0,2005.0,13.0,0.0,0.0,1451.0,1298.0,452.0,1744.0,1634.0
7341,7341,7341,7341,2.6,-200.0,19.3,548.0,155.0,14.4,63.8,1.0421,10.0,1.0,2005.0,14.0,0.0,0.0,1410.0,1276.0,459.0,1701.0,1587.0
7342,7342,7342,7342,2.4,-200.0,19.3,498.0,152.0,14.1,65.9,1.0531,10.0,1.0,2005.0,15.0,0.0,0.0,1429.0,1277.0,456.0,1721.0,1560.0
7343,7343,7343,7343,2.4,-200.0,17.4,479.0,145.0,14.1,65.9,1.0552,10.0,1.0,2005.0,16.0,0.0,0.0,1409.0,1223.0,475.0,1640.0,1538.0
7344,7344,7344,7344,2.0,-200.0,17.0,420.0,139.0,14.1,66.0,1.0539,10.0,1.0,2005.0,17.0,0.0,0.0,1372.0,1210.0,484.0,1629.0,1491.0
7345,7345,7345,7345,2.0,-200.0,17.1,378.0,134.0,14.0,66.4,1.0536,10.0,1.0,2005.0,18.0,0.0,0.0,1366.0,1213.0,489.0,1611.0,1469.0
7346,7346,7346,7346,3.1,-200.0,16.4,340.0,128.0,13.8,66.4,1.0451,10.0,1.0,2005.0,19.0,0.0,0.0,1365.0,1192.0,492.0,1593.0,1486.0
7347,7347,7347,7347,3.3,-200.0,17.3,399.0,135.0,13.4,68.1,1.0441,10.0,1.0,2005.0,20.0,0.0,0.0,1385.0,1218.0,478.0,1620.0,1494.0
7348,7348,7348,7348,3.3,-200.0,14.6,449.0,136.0,13.2,69.1,1.0452,10.0,1.0,2005.0,21.0,0.0,0.0,1361.0,1137.0,503.0,1526.0,1471.0
7349,7349,7349,7349,2.6,-200.0,11.9,374.0,126.0,13.0,70.0,1.042,10.0,1.0,2005.0,22.0,0.0,0.0,1312.0,1047.0,545.0,1430.0,1399.0
7350,7350,7350,7350,1.7,-200.0,7.3,244.0,116.0,12.7,69.9,1.0223,10.0,1.0,2005.0,23.0,0.0,0.0,1177.0,871.0,660.0,1292.0,1192.0
7351,7351,7351,7351,1.8,-200.0,7.7,256.0,116.0,12.0,71.9,1.0071,11.0,1.0,2005.0,0.0,0.0,0.0,1205.0,888.0,647.0,1292.0,1187.0
7352,7352,7352,7352,1.5,-200.0,4.9,212.0,107.0,13.2,66.8,1.0087,11.0,1.0,2005.0,1.0,0.0,0.0,1114.0,757.0,744.0,1204.0,1070.0
7353,7353,7353,7353,1.1,-200.0,3.9,146.0,91.0,12.4,69.5,0.9986,11.0,1.0,2005.0,2.0,0.0,0.0,1047.0,708.0,816.0,1167.0,949.0
7354,7354,7354,7354,0.9,-200.0,2.1,-200.0,-200.0,13.1,65.7,0.9858,11.0,1.0,2005.0,3.0,0.0,0.0,982.0,592.0,953.0,1106.0,830.0
7355,7355,7355,7355,0.7,-200.0,2.9,96.0,70.0,11.8,70.6,0.9731,11.0,1.0,2005.0,4.0,0.0,0.0,992.0,644.0,899.0,1128.0,854.0
7356,7356,7356,7356,0.7,-200.0,2.6,106.0,78.0,12.3,68.0,0.9734,11.0,1.0,2005.0,5.0,0.0,0.0,977.0,629.0,908.0,1129.0,835.0
7357,7357,7357,7357,0.9,-200.0,3.3,115.0,75.0,12.0,69.2,0.9697,11.0,1.0,2005.0,6.0,0.0,0.0,1047.0,671.0,863.0,1147.0,887.0
7358,7358,7358,7358,1.3,-200.0,5.2,236.0,101.0,11.7,69.8,0.9612,11.0,1.0,2005.0,7.0,0.0,0.0,1126.0,775.0,760.0,1205.0,1019.0
7359,7359,7359,7359,3.2,-200.0,19.0,583.0,136.0,12.1,67.6,0.95,11.0,1.0,2005.0,8.0,0.0,0.0,1474.0,1268.0,502.0,1677.0,1503.0
7360,7360,7360,7360,5.1,-200.0,26.5,662.0,147.0,12.5,65.1,0.9399,11.0,1.0,2005.0,9.0,0.0,0.0,1526.0,1466.0,415.0,1855.0,1687.0
7361,7361,7361,7361,3.7,-200.0,15.3,528.0,143.0,12.8,62.5,0.9213,11.0,1.0,2005.0,10.0,0.0,0.0,1386.0,1158.0,518.0,1485.0,1553.0
7362,7362,7362,7362,3.2,-200.0,15.6,549.0,153.0,13.4,59.9,0.9143,11.0,1.0,2005.0,11.0,0.0,0.0,1392.0,1166.0,519.0,1488.0,1624.0
7363,7363,7363,7363,3.1,-200.0,16.4,531.0,148.0,13.4,57.9,0.8895,11.0,1.0,2005.0,12.0,0.0,0.0,1363.0,1192.0,499.0,1501.0,1637.0
7364,7364,7364,7364,3.0,-200.0,16.1,493.0,149.0,13.6,56.4,0.8754,11.0,1.0,2005.0,13.0,0.0,0.0,1331.0,1184.0,507.0,1508.0,1533.0
7365,7365,7365,7365,3.6,-200.0,18.8,527.0,141.0,13.8,56.3,0.8841,11.0,1.0,2005.0,14.0,0.0,0.0,1401.0,1261.0,479.0,1580.0,1577.0
7366,7366,7366,7366,3.2,-200.0,18.0,487.0,147.0,13.7,57.9,0.9063,11.0,1.0,2005.0,15.0,0.0,0.0,1374.0,1239.0,483.0,1569.0,1532.0
7367,7367,7367,7367,3.9,-200.0,20.1,581.0,159.0,13.6,58.9,0.9139,11.0,1.0,2005.0,16.0,0.0,0.0,1436.0,1299.0,451.0,1616.0,1621.0
7368,7368,7368,7368,3.4,-200.0,17.6,531.0,152.0,13.4,59.7,0.9142,11.0,1.0,2005.0,17.0,0.0,0.0,1386.0,1228.0,479.0,1546.0,1578.0
7369,7369,7369,7369,3.9,-200.0,19.3,495.0,144.0,13.3,61.2,0.933,11.0,1.0,2005.0,18.0,0.0,0.0,1419.0,1277.0,459.0,1603.0,1631.0
7370,7370,7370,7370,3.6,-200.0,19.7,487.0,146.0,13.2,61.8,0.9313,11.0,1.0,2005.0,19.0,0.0,0.0,1428.0,1288.0,465.0,1580.0,1629.0
7371,7371,7371,7371,4.7,-200.0,24.5,596.0,162.0,12.9,61.5,0.9139,11.0,1.0,2005.0,20.0,0.0,0.0,1508.0,1416.0,418.0,1773.0,1733.0
7372,7372,7372,7372,4.1,-200.0,18.4,595.0,156.0,12.6,63.9,0.9307,11.0,1.0,2005.0,21.0,0.0,0.0,1438.0,1251.0,470.0,1593.0,1622.0
7373,7373,7373,7373,3.4,-200.0,16.6,559.0,146.0,12.0,67.4,0.9417,11.0,1.0,2005.0,22.0,0.0,0.0,1415.0,1197.0,486.0,1539.0,1597.0
7374,7374,7374,7374,3.5,-200.0,16.2,586.0,151.0,11.9,69.0,0.9568,11.0,1.0,2005.0,23.0,0.0,0.0,1433.0,1186.0,479.0,1497.0,1738.0
7375,7375,7375,7375,1.2,-200.0,9.6,399.0,127.0,12.0,66.6,0.9293,12.0,1.0,2005.0,0.0,0.0,0.0,1208.0,964.0,602.0,1305.0,1350.0
7376,7376,7376,7376,2.4,-200.0,11.4,399.0,123.0,11.4,69.6,0.9373,12.0,1.0,2005.0,1.0,0.0,0.0,1280.0,1029.0,564.0,1366.0,1363.0
7377,7377,7377,7377,2.1,-200.0,9.1,381.0,122.0,11.2,70.3,0.9323,12.0,1.0,2005.0,2.0,0.0,0.0,1174.0,942.0,626.0,1296.0,1262.0
7378,7378,7378,7378,1.1,-200.0,4.3,-200.0,-200.0,11.5,68.2,0.9271,12.0,1.0,2005.0,3.0,0.0,0.0,1022.0,729.0,803.0,1139.0,1034.0
7379,7379,7379,7379,-200.0,-200.0,4.2,162.0,85.0,10.7,71.3,0.9161,12.0,1.0,2005.0,4.0,0.0,0.0,1002.0,722.0,807.0,1161.0,998.0
7380,7380,7380,7380,1.0,-200.0,4.7,183.0,83.0,10.0,74.8,0.9161,12.0,1.0,2005.0,5.0,0.0,0.0,1018.0,746.0,800.0,1171.0,958.0
7381,7381,7381,7381,1.4,-200.0,7.3,357.0,98.0,9.2,78.5,0.9143,12.0,1.0,2005.0,6.0,0.0,0.0,1095.0,868.0,676.0,1241.0,1078.0
7382,7382,7382,7382,1.8,-200.0,9.3,479.0,109.0,8.8,79.4,0.9033,12.0,1.0,2005.0,7.0,0.0,0.0,1182.0,951.0,634.0,1327.0,1143.0
7383,7383,7383,7383,3.8,-200.0,17.8,852.0,138.0,8.7,79.4,0.8944,12.0,1.0,2005.0,8.0,0.0,0.0,1478.0,1234.0,470.0,1606.0,1551.0
7384,7384,7384,7384,4.1,-200.0,20.1,822.0,138.0,8.9,76.5,0.8767,12.0,1.0,2005.0,9.0,0.0,0.0,1515.0,1298.0,434.0,1706.0,1669.0
7385,7385,7385,7385,4.4,-200.0,19.6,910.0,170.0,9.9,73.3,0.8936,12.0,1.0,2005.0,10.0,0.0,0.0,1488.0,1286.0,452.0,1648.0,1766.0
7386,7386,7386,7386,3.5,-200.0,16.5,800.0,191.0,11.8,65.5,0.901,12.0,1.0,2005.0,11.0,0.0,0.0,1383.0,1196.0,497.0,1514.0,1717.0
7387,7387,7387,7387,3.5,-200.0,17.3,758.0,196.0,13.0,60.9,0.9061,12.0,1.0,2005.0,12.0,0.0,0.0,1383.0,1218.0,497.0,1506.0,1738.0
7388,7388,7388,7388,3.8,-200.0,17.7,647.0,185.0,14.7,52.3,0.8687,12.0,1.0,2005.0,13.0,0.0,0.0,1337.0,1231.0,505.0,1518.0,1611.0
7389,7389,7389,7389,3.1,-200.0,15.2,431.0,156.0,15.1,49.6,0.8428,12.0,1.0,2005.0,14.0,0.0,0.0,1243.0,1155.0,546.0,1473.0,1398.0
7390,7390,7390,7390,3.4,-200.0,18.2,491.0,173.0,15.7,48.8,0.8657,12.0,1.0,2005.0,15.0,0.0,0.0,1304.0,1244.0,507.0,1558.0,1497.0
7391,7391,7391,7391,3.3,-200.0,17.2,476.0,166.0,15.8,48.9,0.8707,12.0,1.0,2005.0,16.0,0.0,0.0,1284.0,1216.0,522.0,1545.0,1415.0
7392,7392,7392,7392,3.4,-200.0,17.6,538.0,173.0,14.6,54.0,0.8946,12.0,1.0,2005.0,17.0,0.0,0.0,1303.0,1226.0,521.0,1554.0,1457.0
7393,7393,7393,7393,4.7,-200.0,25.4,621.0,177.0,14.3,56.3,0.9119,12.0,1.0,2005.0,18.0,0.0,0.0,1461.0,1440.0,440.0,1806.0,1669.0
7394,7394,7394,7394,5.7,-200.0,28.4,728.0,182.0,14.1,57.8,0.9262,12.0,1.0,2005.0,19.0,0.0,0.0,1517.0,1512.0,421.0,1902.0,1740.0
7395,7395,7395,7395,5.6,-200.0,27.5,716.0,166.0,13.1,62.9,0.943,12.0,1.0,2005.0,20.0,0.0,0.0,1526.0,1492.0,428.0,1883.0,1770.0
7396,7396,7396,7396,5.9,-200.0,23.3,782.0,177.0,12.0,67.5,0.9467,12.0,1.0,2005.0,21.0,0.0,0.0,1495.0,1386.0,457.0,1736.0,1734.0
7397,7397,7397,7397,3.6,-200.0,15.2,550.0,158.0,10.7,70.9,0.9113,12.0,1.0,2005.0,22.0,0.0,0.0,1333.0,1154.0,534.0,1441.0,1647.0
7398,7398,7398,7398,2.5,-200.0,11.1,377.0,133.0,10.0,73.2,0.8988,12.0,1.0,2005.0,23.0,0.0,0.0,1216.0,1020.0,605.0,1337.0,1379.0
7399,7399,7399,7399,2.9,-200.0,11.5,391.0,123.0,9.4,75.0,0.8874,13.0,1.0,2005.0,0.0,0.0,0.0,1232.0,1032.0,599.0,1347.0,1331.0
7400,7400,7400,7400,2.5,-200.0,10.2,433.0,120.0,8.5,76.9,0.8557,13.0,1.0,2005.0,1.0,0.0,0.0,1181.0,985.0,629.0,1312.0,1240.0
7401,7401,7401,7401,1.7,-200.0,6.0,287.0,105.0,8.4,75.9,0.8407,13.0,1.0,2005.0,2.0,0.0,0.0,1042.0,814.0,746.0,1167.0,1036.0
7402,7402,7402,7402,1.6,-200.0,6.3,-200.0,-200.0,6.9,80.7,0.8054,13.0,1.0,2005.0,3.0,0.0,0.0,1027.0,824.0,753.0,1171.0,969.0
7403,7403,7403,7403,1.1,-200.0,3.7,192.0,86.0,6.2,82.1,0.7825,13.0,1.0,2005.0,4.0,0.0,0.0,915.0,695.0,883.0,1094.0,826.0
7404,7404,7404,7404,0.9,-200.0,3.2,161.0,77.0,7.0,77.3,0.7759,13.0,1.0,2005.0,5.0,0.0,0.0,891.0,666.0,931.0,1058.0,798.0
7405,7405,7405,7405,1.0,-200.0,3.7,194.0,81.0,6.5,79.7,0.7751,13.0,1.0,2005.0,6.0,0.0,0.0,937.0,694.0,915.0,1054.0,817.0
7406,7406,7406,7406,1.6,-200.0,8.0,343.0,103.0,7.7,76.8,0.8112,13.0,1.0,2005.0,7.0,0.0,0.0,1086.0,901.0,715.0,1216.0,1055.0
7407,7407,7407,7407,3.1,-200.0,16.3,624.0,127.0,8.2,74.9,0.8184,13.0,1.0,2005.0,8.0,0.0,0.0,1326.0,1190.0,531.0,1509.0,1391.0
7408,7408,7408,7408,4.1,-200.0,24.0,758.0,134.0,8.8,73.2,0.8298,13.0,1.0,2005.0,9.0,0.0,0.0,1469.0,1403.0,452.0,1780.0,1665.0
7409,7409,7409,7409,3.9,-200.0,15.7,760.0,158.0,9.7,70.1,0.8432,13.0,1.0,2005.0,10.0,0.0,0.0,1321.0,1170.0,532.0,1488.0,1539.0
7410,7410,7410,7410,3.6,-200.0,16.5,713.0,175.0,11.7,62.7,0.8586,13.0,1.0,2005.0,11.0,0.0,0.0,1396.0,1196.0,524.0,1492.0,1653.0
7411,7411,7411,7411,3.2,-200.0,12.8,615.0,178.0,13.1,58.5,0.877,13.0,1.0,2005.0,12.0,0.0,0.0,1270.0,1077.0,583.0,1353.0,1586.0
7412,7412,7412,7412,2.2,-200.0,11.3,319.0,135.0,14.2,54.1,0.8707,13.0,1.0,2005.0,13.0,0.0,0.0,1189.0,1025.0,626.0,1316.0,1332.0
7413,7413,7413,7413,2.4,-200.0,12.9,338.0,133.0,14.2,54.3,0.8757,13.0,1.0,2005.0,14.0,0.0,0.0,1227.0,1081.0,570.0,1396.0,1369.0
7414,7414,7414,7414,2.7,-200.0,14.1,380.0,134.0,14.0,56.3,0.894,13.0,1.0,2005.0,15.0,0.0,0.0,1266.0,1118.0,564.0,1410.0,1373.0
7415,7415,7415,7415,2.7,-200.0,15.8,366.0,137.0,13.5,57.8,0.8933,13.0,1.0,2005.0,16.0,0.0,0.0,1277.0,1175.0,531.0,1480.0,1397.0
7416,7416,7416,7416,3.9,-200.0,19.9,567.0,160.0,12.3,63.0,0.9015,13.0,1.0,2005.0,17.0,0.0,0.0,1438.0,1295.0,470.0,1620.0,1577.0
7417,7417,7417,7417,5.2,-200.0,26.6,702.0,166.0,11.4,68.0,0.9166,13.0,1.0,2005.0,18.0,0.0,0.0,1523.0,1470.0,414.0,1811.0,1783.0
7418,7418,7418,7418,4.0,-200.0,19.8,523.0,144.0,10.8,69.5,0.8995,13.0,1.0,2005.0,19.0,0.0,0.0,1384.0,1290.0,475.0,1571.0,1568.0
7419,7419,7419,7419,2.9,-200.0,13.3,373.0,129.0,11.0,67.1,0.8766,13.0,1.0,2005.0,20.0,0.0,0.0,1283.0,1093.0,581.0,1354.0,1356.0
7420,7420,7420,7420,3.3,-200.0,13.0,467.0,129.0,9.5,71.3,0.8458,13.0,1.0,2005.0,21.0,0.0,0.0,1304.0,1085.0,571.0,1385.0,1419.0
7421,7421,7421,7421,2.0,-200.0,7.5,260.0,107.0,8.8,71.0,0.8089,13.0,1.0,2005.0,22.0,0.0,0.0,1126.0,880.0,690.0,1202.0,1177.0
7422,7422,7422,7422,1.8,-200.0,7.8,244.0,101.0,8.0,73.4,0.7899,13.0,1.0,2005.0,23.0,0.0,0.0,1141.0,892.0,686.0,1213.0,1141.0
7423,7423,7423,7423,2.7,-200.0,8.8,317.0,112.0,7.6,73.0,0.7629,14.0,1.0,2005.0,0.0,0.0,0.0,1183.0,930.0,669.0,1210.0,1179.0
7424,7424,7424,7424,1.8,-200.0,6.4,224.0,98.0,7.1,73.9,0.7515,14.0,1.0,2005.0,1.0,0.0,0.0,1090.0,830.0,744.0,1125.0,1056.0
7425,7425,7425,7425,1.3,-200.0,4.5,176.0,90.0,7.1,73.5,0.7439,14.0,1.0,2005.0,2.0,0.0,0.0,1032.0,736.0,809.0,1064.0,973.0
7426,7426,7426,7426,1.0,-200.0,3.6,-200.0,-200.0,6.7,75.0,0.739,14.0,1.0,2005.0,3.0,0.0,0.0,940.0,691.0,877.0,1036.0,827.0
7427,7427,7427,7427,1.1,-200.0,4.2,103.0,59.0,5.1,81.3,0.7204,14.0,1.0,2005.0,4.0,0.0,0.0,981.0,721.0,866.0,1059.0,836.0
7428,7428,7428,7428,1.6,-200.0,6.9,367.0,98.0,4.3,82.9,0.6968,14.0,1.0,2005.0,5.0,0.0,0.0,1104.0,851.0,687.0,1101.0,1085.0
7429,7429,7429,7429,1.3,-200.0,5.0,326.0,109.0,5.3,80.4,0.7234,14.0,1.0,2005.0,6.0,0.0,0.0,989.0,762.0,793.0,1076.0,959.0
7430,7430,7430,7430,1.4,-200.0,7.3,374.0,110.0,5.7,79.3,0.7326,14.0,1.0,2005.0,7.0,0.0,0.0,1079.0,869.0,732.0,1160.0,1039.0
7431,7431,7431,7431,5.0,-200.0,24.5,756.0,159.0,6.8,74.8,0.7423,14.0,1.0,2005.0,8.0,0.0,0.0,1472.0,1418.0,459.0,1681.0,1554.0
7432,7432,7432,7432,4.3,-200.0,16.9,690.0,144.0,6.9,75.2,0.7505,14.0,1.0,2005.0,9.0,0.0,0.0,1313.0,1206.0,513.0,1469.0,1546.0
7433,7433,7433,7433,4.1,-200.0,17.7,754.0,147.0,8.0,71.9,0.7712,14.0,1.0,2005.0,10.0,0.0,0.0,1363.0,1229.0,515.0,1490.0,1638.0
7434,7434,7434,7434,3.8,-200.0,17.1,750.0,179.0,9.3,67.1,0.7849,14.0,1.0,2005.0,11.0,0.0,0.0,1347.0,1212.0,527.0,1443.0,1568.0
7435,7435,7435,7435,3.1,-200.0,14.7,590.0,164.0,10.2,63.6,0.7928,14.0,1.0,2005.0,12.0,0.0,0.0,1240.0,1140.0,567.0,1388.0,1433.0
7436,7436,7436,7436,3.3,-200.0,17.4,525.0,160.0,11.0,60.9,0.7966,14.0,1.0,2005.0,13.0,0.0,0.0,1280.0,1222.0,526.0,1519.0,1452.0
7437,7437,7437,7437,3.1,-200.0,15.1,406.0,143.0,11.3,60.1,0.8022,14.0,1.0,2005.0,14.0,0.0,0.0,1210.0,1151.0,569.0,1428.0,1345.0
7438,7438,7438,7438,2.7,-200.0,14.5,360.0,138.0,12.2,56.9,0.8068,14.0,1.0,2005.0,15.0,0.0,0.0,1216.0,1134.0,566.0,1403.0,1336.0
7439,7439,7439,7439,3.4,-200.0,16.9,448.0,143.0,11.9,59.1,0.8211,14.0,1.0,2005.0,16.0,0.0,0.0,1320.0,1207.0,535.0,1498.0,1442.0
7440,7440,7440,7440,5.0,-200.0,24.3,733.0,196.0,10.3,66.3,0.8286,14.0,1.0,2005.0,17.0,0.0,0.0,1477.0,1412.0,450.0,1704.0,1748.0
7441,7441,7441,7441,5.7,-200.0,26.1,847.0,197.0,8.2,74.9,0.8187,14.0,1.0,2005.0,18.0,0.0,0.0,1500.0,1458.0,428.0,1750.0,1776.0
7442,7442,7442,7442,5.8,-200.0,26.4,765.0,189.0,7.9,77.1,0.8223,14.0,1.0,2005.0,19.0,0.0,0.0,1512.0,1463.0,435.0,1720.0,1802.0
7443,7443,7443,7443,5.8,-200.0,25.7,715.0,188.0,8.3,75.0,0.8253,14.0,1.0,2005.0,20.0,0.0,0.0,1496.0,1447.0,435.0,1710.0,1796.0
7444,7444,7444,7444,5.0,-200.0,18.2,716.0,190.0,8.2,75.2,0.8185,14.0,1.0,2005.0,21.0,0.0,0.0,1360.0,1246.0,513.0,1504.0,1600.0
7445,7445,7445,7445,1.7,-200.0,6.2,235.0,126.0,8.3,69.7,0.7632,14.0,1.0,2005.0,22.0,0.0,0.0,1024.0,819.0,782.0,1101.0,1083.0
7446,7446,7446,7446,1.6,-200.0,6.7,198.0,113.0,6.7,74.4,0.7344,14.0,1.0,2005.0,23.0,0.0,0.0,1094.0,845.0,780.0,1127.0,1064.0
7447,7447,7447,7447,2.3,-200.0,7.5,293.0,129.0,6.4,74.9,0.7238,15.0,1.0,2005.0,0.0,0.0,0.0,1111.0,877.0,735.0,1142.0,1104.0
7448,7448,7448,7448,2.4,-200.0,7.5,356.0,128.0,4.9,80.1,0.7011,15.0,1.0,2005.0,1.0,0.0,0.0,1097.0,878.0,737.0,1140.0,1053.0
